mode,id,name,date,rs_ratio,rs_momentum,quadrant,prev_quadrant,transition,bars_in_quadrant,heading,heading_sector,velocity,path_len_3,vel_trend,distance,mom_above_3,ratio_above_3,rel_1m,rel_3m,rel_6m
cn_sw,sw_l1_801010,农林牧渔,2002-01-01,79.95316963951154,99.161384427029,lagging,lagging,lagging,1,,na,,0.0,na,20.06436352295859,0,0,0.02074175157998326,0.04292112039626228,-0.007155194140868071
cn_sw,sw_l1_801010,农林牧渔,2002-02-01,81.84831720007209,105.50362132209878,improving,lagging,lagging->improving,1,16.636868494871834,NE,6.619331772126465,6.619331772126465,na,18.96769453903819,1,0,0.02085557425895046,0.006439791810850526,-0.021553911068245446
cn_sw,sw_l1_801010,农林牧渔,2002-03-01,83.80463664679615,110.4173820143417,improving,improving,improving->improving,2,21.709024497234793,NE,5.288877945109184,11.90820971723565,na,19.256470137982923,2,0,-0.002435831743347938,-0.038927204104739044,-0.04743208436255897
cn_sw,sw_l1_801010,农林牧渔,2002-04-01,85.31006210550058,113.72705944998557,improving,improving,improving->improving,3,24.45868232247534,NE,3.6359689959797032,15.544178713215352,decel,20.105383271345225,3,0,-0.009740171884257687,-0.042201333582304934,-0.03655728166241423
cn_sw,sw_l1_801010,农林牧渔,2002-05-01,86.3477879850895,114.80266684758752,improving,improving,improving->improving,4,43.973082612048934,NE,1.4945923440673108,10.419439285156198,decel,20.13707622026428,3,0,-0.026600464263875523,-0.028049837562807767,-0.028844300188043848
cn_sw,sw_l1_801010,农林牧渔,2002-06-01,86.84098782903473,114.12189692956338,improving,improving,improving->improving,5,144.07766175970352,SE,0.8406507998891084,5.971212139936123,decel,19.302527663620214,3,0,-0.008486399186940718,-0.011491462352460902,-0.007553382096428307
cn_sw,sw_l1_801010,农林牧渔,2002-07-01,87.1455405873173,112.57262951907872,improving,improving,improving->improving,6,168.8786851899541,SE,1.578917949662795,3.9141610936192146,stable,17.98077139102537,3,0,0.006732057795671098,0.0015718544846642368,0.0021257771467717568
cn_sw,sw_l1_801010,农林牧渔,2002-08-01,87.24866788195774,110.79379402475206,improving,improving,improving->improving,7,176.6820134949672,SE,1.7818223690301507,4.201391118582054,accel,16.706359873814204,3,0,-0.009833517106369483,-0.004952951224335478,-0.012812680576304691
cn_sw,sw_l1_801010,农林牧渔,2002-09-01,87.12823576735877,109.04151830455146,improving,improving,improving->improving,8,183.9316973078454,SW,1.7564094322883013,5.1171497509812465,stable,15.729951294019987,3,0,0.0052720759539732764,0.0023802540170185793,-0.027281026753162796
cn_sw,sw_l1_801010,农林牧渔,2002-10-01,87.17533245003588,107.60221511082007,improving,improving,improving->improving,9,178.12584403028487,SE,1.440073533193555,4.978305334512007,decel,14.908580494409373,3,0,-0.0009240578759563967,0.000658422913722867,-0.04717664225496643
cn_sw,sw_l1_801010,农林牧渔,2002-11-01,87.21082540225052,106.63671031559605,improving,improving,improving->improving,10,177.89469605217786,SE,0.9661569537386197,4.162639919220476,decel,14.40864014072319,3,0,-0.0016464854391142758,-0.009119886488515805,-0.12102892109643815
cn_sw,sw_l1_801010,农林牧渔,2002-12-01,87.17951174683039,105.61685235071732,improving,improving,improving->improving,11,181.75865353751223,SW,1.0203385778957614,3.4265690648279357,stable,13.996926426162954,3,0,0.0037297280850909775,-0.0353089736861687,-0.12099049851442178
cn_sw,sw_l1_801010,农林牧渔,2003-01-01,87.54459654658764,104.69138582301548,improving,improving,improving->improving,12,158.47139492396914,SE,0.9948744669104248,2.981369998544806,stable,13.309627197170744,3,0,-0.01043936179092908,-0.049068901857832414,-0.14283706021580556
cn_sw,sw_l1_801010,农林牧渔,2003-02-01,87.64822593931082,103.67779087777673,improving,improving,improving->improving,13,174.16239443779548,SE,1.018878679750303,3.0340917245564896,stable,12.887686688734012,3,0,-0.02522392971473053,-0.10743357011650434,-0.1288360648070127
cn_sw,sw_l1_801010,农林牧渔,2003-03-01,86.7840742293856,99.81921433968779,lagging,improving,improving->lagging,1,192.62344113931323,SW,3.954158706736126,5.9679118533968545,accel,13.217162230575989,2,0,-0.0144738469359601,-0.08231143102836391,-0.11554043251342916
cn_sw,sw_l1_801010,农林牧渔,2003-04-01,85.57135665327144,82.61655718709015,lagging,lagging,lagging->lagging,2,184.0324489716788,SW,17.2453500117926,22.218387398279027,accel,22.591366334438508,1,0,-0.07122861469651154,-0.10199936222885375,-0.09732049434836942
cn_sw,sw_l1_801010,农林牧渔,2003-05-01,82.2935589837626,71.70703291215206,lagging,lagging,lagging->lagging,3,196.72304534024073,SW,11.39129832230291,32.590807040831635,stable,33.37678894225059,0,0,-0.0035229739839131025,-0.036019796548212746,-0.0532607559739009
cn_sw,sw_l1_801010,农林牧渔,2003-06-01,81.07854441402256,74.61371790455989,lagging,lagging,lagging->lagging,4,337.3147327760281,NW,3.1504091876722113,31.78705752176772,decel,31.66204036573417,0,0,-0.03646345388262895,-0.04546454906304531,-0.11227591747592713
cn_sw,sw_l1_801010,农林牧渔,2003-07-01,80.51639053696996,77.98162241330536,lagging,lagging,lagging->lagging,5,350.52383286205685,NW,3.4144981712564024,17.956205681231523,stable,29.401020207777325,0,0,0.00024070135780396296,-0.007291430064780058,-0.07302448733283717
cn_sw,sw_l1_801010,农林牧渔,2003-08-01,81.26741344647441,84.03705569765962,lagging,lagging,lagging->lagging,6,7.069985281987035,NE,6.1018282237265575,12.666735582655171,accel,24.611488979437,0,0,-0.012848210201552579,-0.022652698176248376,-0.06822030272067203
cn_sw,sw_l1_801010,农林牧渔,2003-09-01,82.22814009818424,90.521156049925,lagging,lagging,lagging->lagging,7,8.427999622408231,NE,6.554887724252302,16.07121411923526,accel,20.141685306836674,0,0,0.004879570548974033,-0.07630712018601582,-0.041497170963140206
cn_sw,sw_l1_801010,农林牧渔,2003-10-01,83.51003905296389,98.34958413969676,lagging,lagging,lagging->lagging,8,9.29960577426094,NE,7.932688780419457,20.589404728398318,accel,16.572346983656736,0,0,-0.01614800542787198,-0.07324226365067488,-0.060056351596313284
cn_sw,sw_l1_801010,农林牧渔,2003-11-01,84.42961065888107,105.34137410363807,improving,lagging,lagging->improving,1,7.492629407156107,NE,7.0520024700988015,21.53957897477056,stable,16.461084458474943,1,0,-0.06736301590624372,-0.04530226603304821,-0.04343744406945005
cn_sw,sw_l1_801010,农林牧渔,2003-12-01,84.19886373016763,109.1138417011919,improving,improving,improving->improving,2,356.49980441297197,NW,3.7795179480595453,18.764209198577802,decel,18.241107915151332,2,0,0.017553877305758636,0.05238764796382367,-0.004581721194792054
cn_sw,sw_l1_801010,农林牧渔,2004-01-01,84.72669845921166,110.79944430339192,improving,improving,improving->improving,3,17.387584261655796,NE,1.766314137895201,12.597834556053547,decel,18.705660566200585,3,0,0.013321136492302488,0.012105526553497059,-0.04376605778526732
cn_sw,sw_l1_801010,农林牧渔,2004-02-01,85.51296997793747,111.75825475710343,improving,improving,improving->improving,4,39.35343005544564,NE,1.2399759623903444,6.785808048345091,decel,18.658258058915532,3,0,0.015276279827013184,-0.0021137851783561423,-0.04207647673472603
cn_sw,sw_l1_801010,农林牧渔,2004-03-01,86.45116455814986,113.4906105270567,improving,improving,improving->improving,5,28.43871443972275,NE,1.9700927856398758,4.976382885925421,stable,19.119819931763683,3,0,-0.013325383585443662,-0.036712123944483976,-0.053455602646568456
cn_sw,sw_l1_801010,农林牧渔,2004-04-01,86.84365666956327,113.51012203802765,improving,improving,improving->improving,6,87.15406332591013,NE,0.3929767888592558,3.603045536889476,stable,18.857697826371258,3,0,-0.0020431933680282732,-0.05392947295672901,-0.07413457133726387
cn_sw,sw_l1_801010,农林牧渔,2004-05-01,87.22098739274404,112.13649613406604,improving,improving,improving->improving,7,164.63989746982784,SE,1.4245092483695805,3.787578822868712,stable,17.623782273638273,3,0,-0.02729516710414226,-0.044574973700787,-0.06973076589936211
cn_sw,sw_l1_801010,农林牧渔,2004-06-01,86.87027468234768,109.55768962295684,improving,improving,improving->improving,8,187.74460201693879,SW,2.602545374623221,4.420031411852057,accel,16.240046731637726,3,0,-0.030547852751277915,-0.022370672738142083,-0.0630500186991817
cn_sw,sw_l1_801010,农林牧渔,2004-07-01,86.07217626316992,106.1028247879148,improving,improving,improving->improving,9,193.00755769351758,SW,3.545849984856119,7.572904607848921,accel,15.206207431052446,3,0,0.007892708747114896,-0.02812592373359435,-0.05946434711848381
cn_sw,sw_l1_801010,农林牧渔,2004-08-01,85.84642157913908,101.29779397032883,improving,improving,improving->improving,10,182.68994856729051,SW,4.810331208483755,10.958726567963094,accel,14.21295364464691,3,0,0.00040432630893216803,-0.030442144645570823,-0.06603882744030665
cn_sw,sw_l1_801010,农林牧渔,2004-09-01,85.86935455945869,95.23405529581476,lagging,improving,improving->lagging,1,179.78330914476527,SE,6.06378204047474,14.419963233814615,accel,14.912725085967436,2,0,-0.03577278958527008,-0.04372010232386114,-0.06182994332134173
cn_sw,sw_l1_801010,农林牧渔,2004-10-01,84.9979908456244,87.3974166284064,lagging,lagging,lagging->lagging,2,186.34471335337474,SW,7.884933755289693,18.75904700424819,accel,19.592993296225483,1,0,0.008022881336043897,-0.03706732556904391,-0.07009578618390244
cn_sw,sw_l1_801010,农林牧渔,2004-11-01,84.69031217678159,83.43865348741781,lagging,lagging,lagging->lagging,3,184.44414607308138,SW,3.970701672212453,17.919417467976885,stable,22.553597042472415,0,0,-0.01757602920824264,-0.03727143661376764,-0.051554015238990614
cn_sw,sw_l1_801010,农林牧渔,2004-12-01,84.51989670700246,82.90847987897763,lagging,lagging,lagging->lagging,4,197.81913616048243,SW,0.5568891159167346,12.412524543418881,decel,23.059784431108323,0,0,-0.028750644169226347,-0.025135036594363003,-0.05471965000819545
cn_sw,sw_l1_801010,农林牧渔,2005-01-01,84.15882066464539,84.82749698429764,lagging,lagging,lagging->lagging,5,349.3439974206613,NW,1.9526911068766177,6.480281895005805,stable,21.935081729876533,0,0,0.011565705050635922,-0.040639203254223655,-0.07321960375147041
cn_sw,sw_l1_801010,农林牧渔,2005-02-01,84.65212561483207,88.18214471577924,lagging,lagging,lagging->lagging,6,8.365458167490424,NE,3.3907242849004064,5.900304507693759,accel,19.370569213672535,0,0,-0.006341835907026416,-0.023284034844547663,-0.0328528699684949
cn_sw,sw_l1_801010,农林牧渔,2005-03-01,85.08826587595946,92.13784849065802,lagging,lagging,lagging->lagging,7,6.291793105835944,NE,3.9796746954954023,9.323090087272426,accel,16.85743874204867,0,0,-0.04461967369902253,-0.035395485766844925,-0.006112744453534491
cn_sw,sw_l1_801010,农林牧渔,2005-04-01,84.55879702577286,95.04428528687143,lagging,lagging,lagging->lagging,8,349.6755799066665,NW,2.9542701490725607,10.324669129468369,stable,16.216962033907585,0,0,0.023511808619795516,-0.039142292518814736,0.05156501018178539
cn_sw,sw_l1_801010,农林牧渔,2005-05-01,85.02794761569234,97.92457857109274,lagging,lagging,lagging->lagging,9,9.251260387196591,NE,2.9182514763385576,9.85219632090652,decel,15.115215073098367,0,0,-0.017392854190011686,-0.010273640052694155,-0.010328136747715932
cn_sw,sw_l1_801010,农林牧渔,2005-06-01,85.17549910447129,100.3843974014807,improving,lagging,lagging->improving,1,3.43275674576644,NE,2.464240272410966,8.336761897822084,decel,14.829483745693805,1,0,-0.048662741253287956,0.03559451930167579,0.028231967632291965
cn_sw,sw_l1_801010,农林牧渔,2005-07-01,84.48620475650115,102.88595452664585,improving,improving,improving->improving,2,344.5946626576712,NW,2.5947860699117564,7.97727781866128,stable,15.779942217482139,2,0,0.06439811522124406,0.10325103706485028,0.05705442044582232
cn_sw,sw_l1_801010,农林牧渔,2005-08-01,85.7025472964797,110.8060276356801,improving,improving,improving->improving,3,8.73110724198852,NE,8.01293000262756,13.071956344950282,accel,17.92170156744281,3,0,0.025966432256393057,-0.00047775210467904117,0.013228356681803222
cn_sw,sw_l1_801010,农林牧渔,2005-09-01,87.33763255793087,122.33557895757771,improving,improving,improving->improving,4,8.071684540375273,NE,11.644915521225816,22.25263159376513,accel,25.675156019159072,3,0,0.011669567291090033,-0.006539706842723647,-0.06471405585689416
cn_sw,sw_l1_801010,农林牧渔,2005-10-01,89.09422730909814,126.42910980989858,improving,improving,improving->improving,5,23.224888186270295,NE,4.454505579604903,24.112351103458277,stable,28.59079787850101,3,0,-0.037494769211457446,-0.05351744397574709,-0.04425417932790143
cn_sw,sw_l1_801010,农林牧渔,2005-11-01,89.24717807879388,122.79072304417429,improving,improving,improving->improving,6,177.5928131443816,SE,3.641600224482115,19.741021325312833,decel,25.20000468542472,3,0,0.02046922321479605,0.01442452698317509,0.08994072882443893
cn_sw,sw_l1_801010,农林牧渔,2005-12-01,90.07013560528338,119.15586332046254,improving,improving,improving->improving,7,167.24291137979145,SE,3.7268571613985313,11.822962965485548,stable,21.576591631898285,3,0,-0.031578788157524684,-0.05804884996868087,0.0922792062690232
cn_sw,sw_l1_801010,农林牧渔,2006-01-01,89.52818897288307,113.62526070999188,improving,improving,improving->improving,8,185.59657589662282,SW,5.5570919901793046,12.925549376059951,accel,17.184485898708058,3,0,0.0231852862400852,0.015633355041541286,0.10455990552139505
cn_sw,sw_l1_801010,农林牧渔,2006-02-01,90.00027868918086,110.28900276620986,improving,improving,improving->improving,9,171.94596028226485,SE,3.3694933992638614,12.653442550841698,stable,14.347752584189786,3,0,-0.04500302287131075,0.06007674450571798,0.053016521619632107
cn_sw,sw_l1_801010,农林牧渔,2006-03-01,87.32115717457917,101.03691436942378,improving,improving,improving->improving,10,196.14939777237012,SW,9.632176897874396,18.558762287317563,stable,12.721173169218426,3,0,0.041118197487355124,0.1586253740301089,0.16079685278781763
cn_sw,sw_l1_801010,农林牧渔,2006-04-01,87.43593214589136,94.16721176608596,lagging,improving,improving->lagging,1,179.0428246969491,SE,6.870661332968337,19.872331630106594,stable,13.851975296842408,2,0,0.0648158056751893,0.07461961456988453,0.03258287464173981
cn_sw,sw_l1_801010,农林牧渔,2006-05-01,92.47255967958539,97.97393260813213,lagging,lagging,lagging->lagging,2,52.91773852572691,NE,6.313377897958711,22.816216128801443,decel,7.795338790186986,1,0,0.022143653366965443,-0.005968383771287167,-0.11153098305371989
cn_sw,sw_l1_801010,农林牧渔,2006-06-01,102.82002618887599,122.93645787948056,leading,lagging,lagging->leading,1,22.51498575601564,NE,27.022171102330017,40.20621033325706,stable,23.109168045672526,1,1,-0.011339016714362216,-0.0012100899210480964,-0.20833858981567666
cn_sw,sw_l1_801010,农林牧渔,2006-07-01,111.06653749137902,128.0423274816267,leading,leading,leading->leading,2,58.23606768843635,NE,9.69921919828758,43.03476819857631,stable,30.146979660239488,2,2,-0.015296840006747692,-0.04086242906338455,-0.17346543027524874
cn_sw,sw_l1_801010,农林牧渔,2006-08-01,113.53087491333682,124.46470360638496,leading,leading,leading->leading,3,145.44016799456443,SE,4.344231982981724,41.065622283599325,decel,27.957222652985987,3,3,0.02731723136922093,-0.10307649934145613,-0.0870221910276503
cn_sw,sw_l1_801010,农林牧渔,2006-09-01,117.399768441856,119.57648844360554,leading,leading,leading->leading,4,141.63931332583726,SE,6.234018335924606,20.27746951719391,stable,26.191426872410545,3,3,-0.048295254167834534,-0.20192204559254767,-0.12306650839372013
cn_sw,sw_l1_801010,农林牧渔,2006-10-01,113.51154848180036,113.1841120263825,leading,leading,leading->leading,5,211.31043112742933,SW,7.482027179664908,18.06027749857124,accel,18.878102454967372,3,3,-0.07289653962945564,-0.10440363620973092,-0.04098636834347946
cn_sw,sw_l1_801010,农林牧渔,2006-11-01,102.17914614583393,104.52666235716842,leading,leading,leading->leading,6,232.6217869769244,SW,14.260952895202776,27.97699841079229,accel,5.023877986248114,3,3,-0.05827989855599136,0.06084997217580601,0.16442796413154204
cn_sw,sw_l1_801010,农林牧渔,2006-12-01,87.88433450362787,91.93449632775702,lagging,leading,leading->lagging,1,228.6234759404727,SW,19.050046855543748,40.79302693041143,accel,14.554782715896078,2,2,0.05859014157027209,0.156782297326717,-0.10204287299442916
cn_sw,sw_l1_801010,农林牧渔,2007-01-01,84.39596942425682,84.06151008708466,lagging,lagging,lagging->lagging,2,203.89718838961326,SW,8.611190583931569,41.92219033467809,stable,22.305183947074553,1,1,0.049886415564482256,0.08953646146721783,-0.14574517213025895
cn_sw,sw_l1_801010,农林牧渔,2007-02-01,86.58323167927333,83.42052770607212,lagging,lagging,lagging->lagging,3,106.33334765282736,SE,2.2792486887104686,29.940486128185782,decel,21.32811697541949,0,0,0.010325046585783149,0.0434416073969075,-0.33395299089362673
cn_sw,sw_l1_801010,农林牧渔,2007-03-01,88.37693684722859,86.98487088489803,lagging,lagging,lagging->lagging,4,26.713178256905042,NE,3.9902281295675577,14.880667402209596,stable,17.44961841806541,0,0,0.001411989986491724,-0.1884424768233297,-0.39149933366161993
cn_sw,sw_l1_801010,农林牧渔,2007-04-01,89.72843092248849,90.7010641113805,lagging,lagging,lagging->lagging,5,19.98516383982729,NE,3.954317682232526,10.223794500510552,stable,13.855516589963234,0,0,0.01843464801314365,-0.15004176155961146,-0.3831113312549119
cn_sw,sw_l1_801010,农林牧渔,2007-05-01,92.6811598658165,93.67806361112766,lagging,lagging,lagging->lagging,6,44.76548796506436,NE,4.192986314580784,12.137532126380869,stable,9.671209883705528,0,0,-0.14613205518193817,-0.2373520091349577,-0.22170811390898293
cn_sw,sw_l1_801010,农林牧渔,2007-06-01,83.61663427501149,93.34266283127349,lagging,lagging,lagging->lagging,7,267.88093860417086,SW,9.07072862946994,17.21803262628325,accel,17.684309730855645,0,0,0.029666833164040174,-0.10580154673416198,0.051255783448666214
cn_sw,sw_l1_801010,农林牧渔,2007-07-01,81.47472692710372,92.66345147489025,lagging,lagging,lagging->lagging,8,252.40587396372314,SW,2.2470191707373735,15.510734114788097,stable,19.925127018081117,0,0,-0.06526926984125958,-0.1939153990015734,0.22745100710940291
cn_sw,sw_l1_801010,农林牧渔,2007-08-01,79.70325989143126,91.05251077010759,lagging,lagging,lagging->lagging,9,227.71717246757729,SW,2.3944154636987776,13.712163263906092,stable,22.181416153028277,0,0,-0.04317591408320287,-0.011801012443608871,0.389314078841124
cn_sw,sw_l1_801010,农林牧渔,2007-09-01,78.8727306108416,91.66974385919266,lagging,lagging,lagging->lagging,10,306.6190083015686,NW,1.0347731984247954,5.676207832860946,stable,22.710232918522166,0,0,-0.07294595537384585,0.11377258990280381,0.35196764256294144
cn_sw,sw_l1_801010,农林牧渔,2007-10-01,78.37427703165551,92.41073612206843,lagging,lagging,lagging->lagging,11,326.07191269248125,NW,0.8930428344962911,4.322231496619864,decel,22.918743859829217,0,0,0.09535192976344775,0.39669462782724596,0.5215956339600911
cn_sw,sw_l1_801010,农林牧渔,2007-11-01,81.27854181384086,96.77237695831475,lagging,lagging,lagging->lagging,12,33.65826394395003,NE,5.240101593428666,7.167917626349753,stable,18.997645830873957,0,0,0.09922678033720067,0.4611407580928386,0.4551230463846778
cn_sw,sw_l1_801010,农林牧渔,2007-12-01,85.12686027264743,110.71373415116227,improving,lagging,lagging->improving,1,15.431429255658577,NE,14.462745083107587,20.595889511032546,accel,18.330149612349974,1,0,0.1815633978096951,0.24774413339628332,0.24045839169050487
cn_sw,sw_l1_801010,农林牧渔,2008-01-01,92.49778717971651,122.19154600090832,improving,improving,improving->improving,2,32.708139038249776,NE,13.640774476822262,33.34362115335851,stable,23.42536896425019,2,0,0.10153766448840962,0.1422066805250073,0.16831528427957065
cn_sw,sw_l1_801010,农林牧渔,2008-02-01,101.82891471004464,124.8462234421624,leading,improving,improving->leading,1,74.11910832280874,NE,9.701404707791077,37.80492426772093,decel,24.913445132186713,3,1,0.00664490117152805,0.06648847348107645,0.0056882519162735345
cn_sw,sw_l1_801010,农林牧渔,2008-03-01,110.07380725609731,123.57853439738426,leading,leading,leading->leading,2,98.74103028960103,SE,8.341779702809548,31.68395888742289,decel,25.640375913032784,3,2,0.05408279238664648,0.05827009847753284,-0.02026368465138817
cn_sw,sw_l1_801010,农林牧渔,2008-04-01,116.95327173967723,120.81790409254162,leading,leading,leading->leading,3,111.86488280253016,SE,7.412699323515902,25.455883734116526,decel,26.847691772023907,3,3,0.022028035304255456,0.06305905438148418,-0.031588588328723355
cn_sw,sw_l1_801010,农林牧渔,2008-05-01,119.87917558110705,117.27890240928426,leading,leading,leading->leading,4,140.41743016338071,SE,4.591889175861307,20.346368202186756,decel,26.338984229731643,3,3,0.0009493081762557143,-0.04604604046619565,-0.017302305309719324
cn_sw,sw_l1_801010,农林牧渔,2008-06-01,119.1949507096702,113.34906782030363,leading,leading,leading->leading,5,189.8767794627647,SW,3.988955197973688,15.993543697350898,decel,23.38041369218548,3,3,0.06052977850098529,-0.08405013486898538,-0.00035109605472272154
cn_sw,sw_l1_801010,农林牧渔,2008-07-01,118.42932714015103,109.34854869909401,leading,leading,leading->leading,6,190.8343193079624,SW,4.073123210678393,12.653967584513389,stable,20.664836355946292,3,3,-0.10127175192751792,-0.08465321048898966,-0.04425572392542021
cn_sw,sw_l1_801010,农林牧渔,2008-08-01,115.33590073067461,105.15563519544023,leading,leading,leading->leading,7,216.41897562686682,SW,5.210548013402088,13.272626422054168,accel,16.179320921768255,3,3,-0.034758262576486065,0.030315760164667083,0.1010740966078224
cn_sw,sw_l1_801010,农林牧渔,2008-09-01,112.65459436835602,100.87670340240442,leading,leading,leading->leading,8,212.07248597856935,SW,5.049619896394462,14.333291120474943,stable,12.684926782737662,3,3,0.006862987003812826,0.09906964914217242,0.09856626037039429
cn_sw,sw_l1_801010,农林牧渔,2008-10-01,110.83590739057905,96.09815941660884,weakening,leading,leading->weakening,1,200.8365434147181,SW,5.112935061910977,15.373102971707528,stable,11.51699825976387,2,3,0.07763495739251569,0.13253751149507487,-0.02170031952093332
cn_sw,sw_l1_801010,农林牧渔,2008-11-01,110.46336418437747,91.45617102501933,weakening,weakening,weakening->weakening,2,184.5884437239643,SW,4.656913641902617,14.819468600208054,stable,13.508478952444364,1,3,0.03571219954326965,0.07910296215992596,-0.1625752919752328
cn_sw,sw_l1_801010,农林牧渔,2008-12-01,110.94684603339797,87.80543772290793,weakening,weakening,weakening->weakening,3,172.45598074324036,SE,3.682608904225038,13.452457608038632,decel,16.38721413812604,0,3,-0.004131983095810421,-0.0440682124088394,-0.31277755036955135
cn_sw,sw_l1_801010,农林牧渔,2009-01-01,111.49033812196285,86.8410562225962,weakening,weakening,weakening->weakening,4,150.59589476195222,SE,1.1069847914384892,9.446507337566143,decel,17.469564147222076,0,3,0.034602787882269226,-0.13736563896358156,-0.37292279686259544
cn_sw,sw_l1_801010,农林牧渔,2009-02-01,112.84047386544944,88.31055368088815,weakening,weakening,weakening->weakening,5,42.57598197687335,NE,1.9955674144880695,6.785161110151597,stable,17.36435787285806,0,3,-0.06912310122614418,-0.20594325384723278,-0.1504525172904696
cn_sw,sw_l1_801010,农林牧渔,2009-03-01,112.67526178826041,89.97859001198086,weakening,weakening,weakening->weakening,6,354.34353942126154,NW,1.6761981482791148,4.778750354205673,stable,16.158308065787843,0,3,-0.08311872298097256,-0.1882763118388815,-0.1320868513609348
cn_sw,sw_l1_801010,农林牧渔,2009-04-01,109.98624930434814,90.47791766575763,weakening,weakening,weakening->weakening,7,280.5195406846814,NW,2.7349801177453377,6.406745680512522,stable,13.798377699885021,0,3,-0.029462871138822067,-0.15730050106607552,-0.048800409150155266
cn_sw,sw_l1_801010,农林牧渔,2009-05-01,105.75546879803908,89.03218104575467,weakening,weakening,weakening->weakening,8,251.1337452004155,SW,4.470979542223643,8.882157808248095,accel,12.386221122614618,0,3,-0.05924640233484646,0.054469692166140726,0.09993497234712767
